NAME	TITLE	SCORE	
CYB5RL	n/a	-0.46906886	
PMM1	n/a	-0.46909946	
OXT	n/a	-0.46914232	
ITIH2	n/a	-0.4693583	
TMEM19	n/a	-0.4695031	
LOC646214	n/a	-0.46953624	
ACSM1	n/a	-0.4695473	
RALGAPA1	n/a	-0.46980754	
SDC2	n/a	-0.47025612	
SLC17A5	n/a	-0.47031453	
ADARB1	n/a	-0.47044083	
LGALS9C	n/a	-0.47057566	
RNF141	n/a	-0.4707322	
RAP1B	n/a	-0.47076342	
LRIG2	n/a	-0.47088116	
FRAS1	n/a	-0.47098127	
B3GAT1	n/a	-0.47158304	
EEA1	n/a	-0.4716853	
ACOX1	n/a	-0.47168997	
ZNF699	n/a	-0.4718922	
FOXO4	n/a	-0.47192073	
KIAA2018	n/a	-0.4720112	
LGALS1	n/a	-0.4722083	
NPC1	n/a	-0.47235596	
PTPLB	n/a	-0.4724085	
NEDD4	n/a	-0.47241318	
DIP2C	n/a	-0.47255775	
MTHFR	n/a	-0.4729646	
CPN2	n/a	-0.47308812	
NPFF	n/a	-0.47313535	
HESX1	n/a	-0.47320554	
SLC26A3	n/a	-0.473275	
TMC1	n/a	-0.4733287	
SMAD2	n/a	-0.4733502	
C6orf192	n/a	-0.47340927	
RNF160	n/a	-0.47347745	
GSTM5	n/a	-0.47349653	
MOGAT2	n/a	-0.47357178	
SRGN	n/a	-0.47379887	
TULP2	n/a	-0.47384366	
PQLC1	n/a	-0.4740461	
CPO	n/a	-0.47412473	
LOC285954	n/a	-0.4744142	
NTS	n/a	-0.4746051	
SEC23A	n/a	-0.474697	
SOX6	n/a	-0.47477984	
ADAL	n/a	-0.474788	
GFOD1	n/a	-0.4748945	
GJD3	n/a	-0.47571835	
PPIP5K2	n/a	-0.47573915	
BEND2	n/a	-0.47584203	
ZER1	n/a	-0.47619975	
CC2D2B	n/a	-0.47636753	
LOC441869	n/a	-0.47639737	
PPM1B	n/a	-0.47641218	
DDX6	n/a	-0.47655714	
ZNF673	n/a	-0.4766016	
RASL10B	n/a	-0.47662807	
COL4A6	n/a	-0.47670922	
ZNF548	n/a	-0.47679088	
CBLN4	n/a	-0.47686797	
RNF20	n/a	-0.47697005	
IL17RD	n/a	-0.47719842	
LOC149620	n/a	-0.47724658	
GPD1L	n/a	-0.47744086	
ZNF568	n/a	-0.47804013	
PIP	n/a	-0.4780435	
SH3RF3	n/a	-0.4781501	
CCL8	n/a	-0.47839957	
PPIEL	n/a	-0.47862378	
C1orf69	n/a	-0.4786266	
FAM3D	n/a	-0.47872514	
PNMA2	n/a	-0.4788441	
DBP	n/a	-0.4791539	
C1orf190	n/a	-0.47919583	
DMRTC2	n/a	-0.47945455	
BICD2	n/a	-0.47947732	
ZSWIM7	n/a	-0.4795178	
DYNLL2	n/a	-0.47961065	
ASB11	n/a	-0.4796954	
ZNF192	n/a	-0.4801436	
HP	n/a	-0.4803983	
C18orf16	n/a	-0.48069385	
C15orf57	n/a	-0.48074305	
HIGD1B	n/a	-0.48104462	
ZNF226	n/a	-0.48120296	
SCNN1D	n/a	-0.48146835	
RNF38	n/a	-0.48153865	
MYOM2	n/a	-0.4816932	
AGBL3	n/a	-0.48182926	
GLT25D2	n/a	-0.48183104	
APH1B	n/a	-0.48194832	
FCGR2B	n/a	-0.48196477	
TMEM120B	n/a	-0.48208255	
DNAJC8	n/a	-0.4824185	
KIAA0564	n/a	-0.48245975	
HPR	n/a	-0.48253635	
MTMR9	n/a	-0.48278615	
PAM	n/a	-0.4828452	
AGAP5	n/a	-0.48305964	
GPR81	n/a	-0.4831216	
DHODH	n/a	-0.48325387	
KLHL13	n/a	-0.4833038	
APC	n/a	-0.48340258	
TMPRSS11F	n/a	-0.48353395	
IL2RA	n/a	-0.48354548	
LOC389033	n/a	-0.4837388	
ODZ3	n/a	-0.48373893	
LIN7A	n/a	-0.48393562	
HPD	n/a	-0.4839547	
JMY	n/a	-0.48406008	
CPT1A	n/a	-0.48423502	
ITLN1	n/a	-0.48429742	
SP9	n/a	-0.48480085	
UGP2	n/a	-0.4848291	
RSC1A1	n/a	-0.48541126	
S1PR4	n/a	-0.48556557	
PRLHR	n/a	-0.4856543	
TOM1L2	n/a	-0.48590243	
ZNF484	n/a	-0.48591435	
LRP1B	n/a	-0.48599502	
FBXW4	n/a	-0.48599896	
SFRS12IP1	n/a	-0.48605892	
LILRB3	n/a	-0.48607445	
FLCN	n/a	-0.4863651	
C4orf29	n/a	-0.48661157	
AAK1	n/a	-0.48693755	
ZNF621	n/a	-0.48714757	
C3orf54	n/a	-0.48718035	
TCEB3	n/a	-0.48721114	
PKD1L1	n/a	-0.48734498	
DUOX2	n/a	-0.48746225	
C10orf27	n/a	-0.48765245	
CFI	n/a	-0.48778385	
LANCL1	n/a	-0.48808992	
SLCO1B1	n/a	-0.48830113	
MOSPD2	n/a	-0.48838636	
FAM180A	n/a	-0.48877248	
KCNJ12	n/a	-0.48909727	
PDPR	n/a	-0.48912778	
RNF14	n/a	-0.48917577	
RGS12	n/a	-0.48920622	
TMEM109	n/a	-0.49024957	
ZNF451	n/a	-0.49078327	
TMEM80	n/a	-0.49089962	
KLK3	n/a	-0.49122548	
ZDHHC3	n/a	-0.49128062	
THNSL2	n/a	-0.49133328	
DEF8	n/a	-0.4915592	
DCTD	n/a	-0.4917476	
PRKAG2	n/a	-0.49176964	
FAM35B	n/a	-0.4925119	
PLAGL1	n/a	-0.4927374	
DPP8	n/a	-0.4929819	
HOOK2	n/a	-0.49315983	
PLA1A	n/a	-0.49317434	
TMEM71	n/a	-0.4935664	
TBX22	n/a	-0.49368906	
MKLN1	n/a	-0.4938172	
HSD3B1	n/a	-0.49383253	
SELE	n/a	-0.49437004	
SERPINB1	n/a	-0.49460402	
C6orf58	n/a	-0.49464473	
POLR2L	n/a	-0.4946609	
NLRP14	n/a	-0.49468973	
RALBP1	n/a	-0.49482402	
TAPBPL	n/a	-0.4950406	
FDX1	n/a	-0.49505857	
TBCK	n/a	-0.4952924	
POPDC2	n/a	-0.49539483	
OR2A1	n/a	-0.49541247	
DNAH9	n/a	-0.49543887	
PDLIM5	n/a	-0.49562678	
NAGLU	n/a	-0.49573773	
RNASEK	n/a	-0.4958559	
FITM1	n/a	-0.49586862	
NDUFA10	n/a	-0.49597	
ZNF708	n/a	-0.4963899	
SFTPD	n/a	-0.49639842	
C6orf163	n/a	-0.49649692	
ZNF132	n/a	-0.49657446	
STON1	n/a	-0.496697	
ZNF546	n/a	-0.49708056	
PAX6	n/a	-0.4971176	
ACTA2	n/a	-0.4974061	
CHIT1	n/a	-0.49781895	
SLU7	n/a	-0.4978339	
OR51B4	n/a	-0.49808025	
RNF185	n/a	-0.49819863	
TRPC2	n/a	-0.49827155	
NAPG	n/a	-0.49828246	
TMEM168	n/a	-0.49838412	
EPM2AIP1	n/a	-0.4985787	
USP12	n/a	-0.49861494	
CNTN3	n/a	-0.49882257	
NFATC3	n/a	-0.49889088	
HBD	n/a	-0.49940056	
RAB40A	n/a	-0.49951276	
SFTPA1	n/a	-0.49957693	
ENPP3	n/a	-0.49970165	
RFX6	n/a	-0.4998332	
PPP3CA	n/a	-0.49994937	
FAM160B1	n/a	-0.49996936	
YLPM1	n/a	-0.5000174	
OSGIN2	n/a	-0.5000189	
DLL4	n/a	-0.50037044	
FAM168B	n/a	-0.5007804	
FGB	n/a	-0.50086653	
MAP1D	n/a	-0.5009981	
C16orf45	n/a	-0.5011506	
CNTNAP5	n/a	-0.501154	
ZFP37	n/a	-0.5014643	
APPL2	n/a	-0.5015231	
SPINLW1	n/a	-0.5017649	
GNAT3	n/a	-0.50181794	
EPHA5	n/a	-0.50183505	
NBPF14	n/a	-0.50219655	
FLNC	n/a	-0.50228125	
ANO10	n/a	-0.50236416	
FMNL2	n/a	-0.5023806	
RGMB	n/a	-0.5026995	
EVC2	n/a	-0.5027856	
SLC16A2	n/a	-0.502871	
ZNF354C	n/a	-0.5029159	
ZNF527	n/a	-0.5032433	
CITED2	n/a	-0.50331575	
MMAA	n/a	-0.5036696	
ATF2	n/a	-0.5037062	
MSX2P1	n/a	-0.5038927	
KIF1C	n/a	-0.5041604	
PNRC2	n/a	-0.504184	
ZC3H7A	n/a	-0.5042392	
DBC1	n/a	-0.5044296	
DZIP1L	n/a	-0.5044687	
HMGCS2	n/a	-0.5044721	
LOC150568	n/a	-0.5044899	
MRPL34	n/a	-0.50450623	
GPR108	n/a	-0.50516146	
CFHR4	n/a	-0.5052068	
AKAP13	n/a	-0.5053475	
SLC25A4	n/a	-0.5053692	
SLC23A2	n/a	-0.50552994	
PCBD2	n/a	-0.5055405	
ASCL3	n/a	-0.5055546	
AKAP1	n/a	-0.50584686	
ZBTB49	n/a	-0.50600797	
INPP5E	n/a	-0.5060346	
GATSL3	n/a	-0.50604045	
ZNF347	n/a	-0.50607246	
IRF4	n/a	-0.50609344	
C6orf72	n/a	-0.5061627	
MAOB	n/a	-0.50623715	
ZNF167	n/a	-0.5066485	
CBLN1	n/a	-0.50666857	
ARHGAP23	n/a	-0.5067189	
C9orf139	n/a	-0.5069359	
ZNF619	n/a	-0.5070662	
MATN4	n/a	-0.5071376	
SOX21	n/a	-0.5071732	
AMOTL1	n/a	-0.5074893	
CALHM2	n/a	-0.50770545	
C10orf71	n/a	-0.5077399	
ID3	n/a	-0.50789666	
IQSEC1	n/a	-0.507912	
OSBPL11	n/a	-0.5080972	
LCORL	n/a	-0.5083855	
OTUD4	n/a	-0.50843734	
CRYGD	n/a	-0.50844246	
11-Sep	n/a	-0.508515	
WDFY3	n/a	-0.5087696	
SLC13A1	n/a	-0.5088166	
OR2F1	n/a	-0.5088166	
USP29	n/a	-0.5088166	
SULT1A3	n/a	-0.50905615	
PLXND1	n/a	-0.50911653	
AGPAT3	n/a	-0.50917757	
GPR64	n/a	-0.5092606	
SEC14L5	n/a	-0.50936323	
ZNF625	n/a	-0.5093828	
UCK1	n/a	-0.5095753	
LOC642826	n/a	-0.50966257	
KPNA5	n/a	-0.5097783	
HCFC2	n/a	-0.5098608	
MYOZ1	n/a	-0.5099558	
KLHDC2	n/a	-0.5099651	
PPP3R2	n/a	-0.51002264	
GNPDA2	n/a	-0.51012844	
PSG7	n/a	-0.510156	
OR2B11	n/a	-0.510156	
FAM120B	n/a	-0.5101646	
ZNF772	n/a	-0.510257	
KIAA0232	n/a	-0.5104444	
LOC441046	n/a	-0.51047903	
GPR142	n/a	-0.51063496	
RDH8	n/a	-0.5107061	
NHS	n/a	-0.511021	
IFFO2	n/a	-0.51116925	
OR2A9P	n/a	-0.5117441	
OR2A14	n/a	-0.5120874	
GSX2	n/a	-0.5120874	
ZNF354B	n/a	-0.5123212	
NR1D1	n/a	-0.51243466	
SLC25A46	n/a	-0.5124948	
KIAA1712	n/a	-0.512543	
OSGEPL1	n/a	-0.5126901	
CD28	n/a	-0.51273894	
PRKCB	n/a	-0.5127857	
FBXO40	n/a	-0.5131466	
SRPX2	n/a	-0.51315343	
NACC2	n/a	-0.5132903	
PPP1R3G	n/a	-0.51358193	
PIGS	n/a	-0.51378065	
CD200	n/a	-0.5144281	
GTF2IRD2B	n/a	-0.514433	
PDE10A	n/a	-0.5144637	
CLEC12B	n/a	-0.5145527	
CCDC111	n/a	-0.51461685	
TTLL7	n/a	-0.51509136	
CTDSP2	n/a	-0.5150962	
TNFRSF14	n/a	-0.51517487	
ODZ2	n/a	-0.51519483	
AIF1	n/a	-0.5153141	
CUX2	n/a	-0.515406	
PHF3	n/a	-0.5157254	
ZNF826	n/a	-0.5157493	
GLUL	n/a	-0.5158617	
PCDHA7	n/a	-0.516125	
C2orf83	n/a	-0.5163581	
RBM44	n/a	-0.51639795	
NDUFS1	n/a	-0.5164366	
C5orf45	n/a	-0.5165007	
UBE2D4	n/a	-0.516672	
ALDOC	n/a	-0.51667374	
GPR153	n/a	-0.51722974	
ZFHX4	n/a	-0.5174934	
NXPH1	n/a	-0.5175245	
ZNF75D	n/a	-0.5175459	
MOBKL1A	n/a	-0.5176291	
ADAMTS8	n/a	-0.5178071	
CCL18	n/a	-0.5178191	
RNF145	n/a	-0.51784706	
CLEC4F	n/a	-0.5179018	
EGFL6	n/a	-0.517927	
SLC27A2	n/a	-0.51809233	
NXF3	n/a	-0.5182147	
ATPAF1	n/a	-0.5183783	
ERLIN1	n/a	-0.5185981	
C6orf97	n/a	-0.51877105	
CRYAB	n/a	-0.5188718	
CCNL2	n/a	-0.519123	
RP2	n/a	-0.5193003	
TPSB2	n/a	-0.5193702	
C4orf33	n/a	-0.51942146	
NCRNA00086	n/a	-0.5194235	
LENG8	n/a	-0.5194612	
DCTN4	n/a	-0.5198293	
CD274	n/a	-0.519857	
CLEC2B	n/a	-0.52056605	
DSC1	n/a	-0.5206331	
DNASE2B	n/a	-0.5209007	
STAG3L2	n/a	-0.52134705	
MGAT2	n/a	-0.52141196	
DPF3	n/a	-0.52146035	
SLC35A4	n/a	-0.5218286	
KIAA1908	n/a	-0.52193505	
C12orf62	n/a	-0.5220823	
ABCA11P	n/a	-0.5225496	
TIMP2	n/a	-0.522579	
UCP1	n/a	-0.52262706	
LOC401431	n/a	-0.5231106	
DDI1	n/a	-0.523285	
CERK	n/a	-0.52331007	
HIPK4	n/a	-0.52332896	
DCTN6	n/a	-0.52347183	
GSTZ1	n/a	-0.52387637	
PCDHA10	n/a	-0.52452	
STAG3	n/a	-0.5246676	
SCD	n/a	-0.5247015	
MYOZ2	n/a	-0.5247936	
PRSS36	n/a	-0.52495545	
DTWD1	n/a	-0.52512956	
ITGA6	n/a	-0.5254622	
COQ10A	n/a	-0.5255855	
SLC46A3	n/a	-0.52565235	
C5	n/a	-0.5257272	
TMEM55A	n/a	-0.52604944	
OXR1	n/a	-0.52696836	
MEIS2	n/a	-0.5271447	
KIAA1529	n/a	-0.5276155	
USP4	n/a	-0.5276592	
C8orf79	n/a	-0.5277077	
ARIH2	n/a	-0.52842355	
GREM2	n/a	-0.5284697	
SLC7A6OS	n/a	-0.5285791	
TMEM192	n/a	-0.5286088	
ABCB11	n/a	-0.5287296	
LIPC	n/a	-0.5289075	
LOC400759	n/a	-0.5289157	
GABARAPL2	n/a	-0.52894044	
PGAM2	n/a	-0.5289813	
DMRTA1	n/a	-0.5292586	
RASA1	n/a	-0.52941525	
SLC25A25	n/a	-0.5294161	
LUZP2	n/a	-0.5295128	
GRIN3A	n/a	-0.52969253	
SELENBP1	n/a	-0.5297985	
CALM1	n/a	-0.529851	
UBE4A	n/a	-0.5299036	
STX2	n/a	-0.5299677	
ZNF563	n/a	-0.5300686	
NQO2	n/a	-0.53034973	
INSL6	n/a	-0.5304018	
XAGE3	n/a	-0.5308077	
PRH1	n/a	-0.53128684	
CDC37L1	n/a	-0.53135514	
LSP1	n/a	-0.53139764	
RGPD1	n/a	-0.53140736	
CD69	n/a	-0.53148955	
EIF1B	n/a	-0.5316121	
ZDHHC15	n/a	-0.53162324	
PAPOLB	n/a	-0.5319259	
RNF186	n/a	-0.5320623	
ATXN7L1	n/a	-0.53244245	
RPUSD4	n/a	-0.5325529	
RGS18	n/a	-0.53264695	
SULT1A1	n/a	-0.5336391	
MYH10	n/a	-0.533727	
ZNF493	n/a	-0.533851	
GOLGA8C	n/a	-0.534039	
CHRNA2	n/a	-0.53408	
ACER3	n/a	-0.53427684	
WASF2	n/a	-0.5343675	
WDR27	n/a	-0.53467804	
NEUROG2	n/a	-0.53488696	
TRPV2	n/a	-0.53536624	
LSM6	n/a	-0.53537774	
LDLRAD2	n/a	-0.5357818	
HOMEZ	n/a	-0.53591555	
CMPK1	n/a	-0.5359306	
FLT3LG	n/a	-0.5360539	
RIPK3	n/a	-0.53630626	
ACSL5	n/a	-0.53638476	
LOC400043	n/a	-0.5364051	
POU2F2	n/a	-0.5364897	
SLC35F1	n/a	-0.53652716	
LGALS4	n/a	-0.53661054	
ZNF641	n/a	-0.53677315	
NMB	n/a	-0.53687954	
GDA	n/a	-0.53751355	
LMCD1	n/a	-0.5375182	
GPX1	n/a	-0.537572	
TRIM56	n/a	-0.537711	
KATNAL2	n/a	-0.5377524	
KCNJ13	n/a	-0.5379424	
LOC100192378	n/a	-0.5380582	
ARMS2	n/a	-0.53810406	
TRIM4	n/a	-0.5383215	
SCN2A	n/a	-0.5385519	
WDR69	n/a	-0.5385648	
EPHA4	n/a	-0.538598	
ANXA2	n/a	-0.53889704	
LOC375190	n/a	-0.53915095	
C16orf86	n/a	-0.53917843	
SNX15	n/a	-0.5391814	
PAPD4	n/a	-0.53926885	
SPG7	n/a	-0.53937876	
TTC3	n/a	-0.53960323	
GRAPL	n/a	-0.53979456	
TP53AIP1	n/a	-0.53979605	
LILRB2	n/a	-0.53981805	
UBA7	n/a	-0.5402819	
UNC119B	n/a	-0.54035354	
SLFN14	n/a	-0.5403634	
SERPIND1	n/a	-0.5408237	
TRAK1	n/a	-0.54107755	
JAG2	n/a	-0.5411511	
CNKSR2	n/a	-0.54149914	
TESC	n/a	-0.541636	
C7orf16	n/a	-0.54170436	
C3AR1	n/a	-0.5417674	
MMP23B	n/a	-0.5418411	
GABRA2	n/a	-0.5420518	
ANO2	n/a	-0.5420996	
ARHGAP28	n/a	-0.5421391	
ENAM	n/a	-0.5422398	
KDELC2	n/a	-0.5423348	
RPH3A	n/a	-0.5423815	
KSR1	n/a	-0.54256237	
TEPP	n/a	-0.54263127	
LOC647309	n/a	-0.5429257	
CXCL3	n/a	-0.54306185	
COLQ	n/a	-0.5431438	
PGM1	n/a	-0.5432678	
RAD17	n/a	-0.5437324	
OSBPL8	n/a	-0.54390985	
WISP3	n/a	-0.54417354	
GTF2H1	n/a	-0.5442474	
MYL2	n/a	-0.5444769	
FAM135A	n/a	-0.5444903	
CYTL1	n/a	-0.54460084	
ETFB	n/a	-0.54482734	
SNCAIP	n/a	-0.54502547	
MS4A2	n/a	-0.5450344	
MTMR3	n/a	-0.54507315	
ZFP36L2	n/a	-0.54515713	
RGMA	n/a	-0.54539716	
CHRNE	n/a	-0.54547024	
AP1M1	n/a	-0.5456351	
C6orf142	n/a	-0.54584676	
AP3S2	n/a	-0.54599434	
CALD1	n/a	-0.5460091	
FST	n/a	-0.5460378	
USP8	n/a	-0.54631275	
PF4V1	n/a	-0.5463961	
AG2	n/a	-0.5465622	
NCF2	n/a	-0.5467069	
CORO1C	n/a	-0.5467296	
MYEOV	n/a	-0.54680467	
FECH	n/a	-0.5469874	
EML3	n/a	-0.54708654	
NBR1	n/a	-0.54731005	
MKRN2	n/a	-0.547403	
CCDC54	n/a	-0.547418	
C1RL	n/a	-0.54754925	
LPPR1	n/a	-0.54762095	
PPFIBP1	n/a	-0.5476241	
SLC44A5	n/a	-0.54768986	
NMT1	n/a	-0.54789144	
S100Z	n/a	-0.5480536	
GNB5	n/a	-0.5480873	
MAMDC4	n/a	-0.5482777	
ZNF780B	n/a	-0.54871184	
GLOD4	n/a	-0.5487724	
KLHDC7A	n/a	-0.54885334	
GBP2	n/a	-0.548952	
PSG2	n/a	-0.5491904	
OR2K2	n/a	-0.5491904	
KRT25	n/a	-0.5491904	
OR8S1	n/a	-0.5491904	
SLCO2B1	n/a	-0.5494094	
CCL3	n/a	-0.54953617	
PKN2	n/a	-0.5496895	
POU6F2	n/a	-0.54981923	
ACYP2	n/a	-0.5499634	
SPRY3	n/a	-0.5501542	
VSIG10	n/a	-0.5504127	
TPPP3	n/a	-0.55065256	
LOC388428	n/a	-0.550657	
UGT1A1	n/a	-0.5509405	
ABHD12B	n/a	-0.5514263	
KAAG1	n/a	-0.55156475	
PPP1R12A	n/a	-0.551647	
GAS6	n/a	-0.5517499	
DENND4A	n/a	-0.5519156	
BBS7	n/a	-0.5520963	
SCGBL	n/a	-0.55210686	
CS	n/a	-0.5522401	
C10orf26	n/a	-0.5523264	
LPIN1	n/a	-0.55269	
TMC3	n/a	-0.5533867	
ST7L	n/a	-0.5534874	
KLHL14	n/a	-0.55360454	
SYCP3	n/a	-0.55364275	
PHF2	n/a	-0.5537764	
ACTC1	n/a	-0.5538291	
UACA	n/a	-0.5538845	
C10orf129	n/a	-0.55396134	
NAAA	n/a	-0.55428004	
EXOC1	n/a	-0.5544264	
GHRH	n/a	-0.5544356	
SNX9	n/a	-0.5544386	
AK1	n/a	-0.55458146	
FCGR2C	n/a	-0.55482817	
SCPEP1	n/a	-0.5548301	
ZNF383	n/a	-0.55483013	
PTF1A	n/a	-0.5551026	
ALDH9A1	n/a	-0.5554875	
IGSF1	n/a	-0.55585456	
TICAM2	n/a	-0.555909	
SFTA1P	n/a	-0.55592424	
LIMS3	n/a	-0.5560009	
LEPREL1	n/a	-0.5561404	
TM6SF1	n/a	-0.55617857	
DIS3L2	n/a	-0.5561967	
LAMC2	n/a	-0.5562172	
CNTN6	n/a	-0.55640537	
MED11	n/a	-0.5564673	
GDF7	n/a	-0.5565597	
QKI	n/a	-0.55662906	
LIM2	n/a	-0.5566668	
PIK3CG	n/a	-0.55681896	
C10orf62	n/a	-0.5570441	
LOC644145	n/a	-0.5570441	
PRRG1	n/a	-0.5572203	
PTEN	n/a	-0.5574318	
NHSL2	n/a	-0.5576575	
OPN4	n/a	-0.55767703	
HOXA7	n/a	-0.557751	
CCDC116	n/a	-0.5577688	
ARL4D	n/a	-0.5581359	
ALB	n/a	-0.5581808	
OTUD3	n/a	-0.5581816	
HSPC157	n/a	-0.55828446	
SAT2	n/a	-0.55944717	
RIOK3	n/a	-0.5594692	
OGDH	n/a	-0.5595063	
CD79B	n/a	-0.5596651	
TTC37	n/a	-0.5600744	
TSPAN3	n/a	-0.56023127	
SYDE2	n/a	-0.5607836	
AWAT1	n/a	-0.5608081	
CLIC4	n/a	-0.5609909	
TJP2	n/a	-0.56114554	
KLHL36	n/a	-0.56128246	
CCDC28A	n/a	-0.5614208	
PYGO1	n/a	-0.5614567	
RSBN1	n/a	-0.5615361	
SLC35C1	n/a	-0.56174034	
CNTN5	n/a	-0.5617955	
C14orf73	n/a	-0.5619037	
ANAPC16	n/a	-0.5620214	
TTC18	n/a	-0.56203365	
FEZF2	n/a	-0.56216055	
MAPRE3	n/a	-0.56217515	
SC5DL	n/a	-0.5622368	
PPP3CB	n/a	-0.5624095	
TMEM55B	n/a	-0.56251985	
GLRA3	n/a	-0.5625773	
HAAO	n/a	-0.56259304	
TTN	n/a	-0.5628337	
KCNK16	n/a	-0.5628609	
FBP2	n/a	-0.5628835	
STARD5	n/a	-0.5629432	
C9orf131	n/a	-0.56331956	
HCG4P6	n/a	-0.5638485	
NRXN1	n/a	-0.564528	
HRH1	n/a	-0.56466615	
C19orf69	n/a	-0.56477165	
SAMD9L	n/a	-0.56482136	
TMEM111	n/a	-0.56502867	
KCNH4	n/a	-0.5652302	
RAX2	n/a	-0.56555957	
DUOXA2	n/a	-0.56571025	
ATP11C	n/a	-0.5657864	
OPTC	n/a	-0.5658669	
AAA1	n/a	-0.5658669	
ABRA	n/a	-0.5659697	
ZNF521	n/a	-0.56603384	
IFITM2	n/a	-0.5660361	
C20orf177	n/a	-0.5660914	
GSTM2	n/a	-0.56614757	
C14orf43	n/a	-0.5663507	
ALS2CR12	n/a	-0.56646407	
EEF1A1	n/a	-0.5667789	
PLA2G3	n/a	-0.566802	
TMEM89	n/a	-0.5668088	
AMZ2P1	n/a	-0.5668639	
POU1F1	n/a	-0.56687135	
PTGR1	n/a	-0.5668864	
GOLGA8DP	n/a	-0.5670058	
OPN1MW	n/a	-0.5670241	
GHSR	n/a	-0.5670241	
OR6W1P	n/a	-0.5670241	
CCT8L2	n/a	-0.5670241	
DECR1	n/a	-0.56712407	
APOD	n/a	-0.5672627	
MGC14436	n/a	-0.5673626	
GABRB1	n/a	-0.5674389	
OR1K1	n/a	-0.5674389	
C11orf92	n/a	-0.5677399	
ITGA1	n/a	-0.5678919	
CEACAM4	n/a	-0.56812996	
BTN3A2	n/a	-0.5682574	
USP51	n/a	-0.5683202	
CC2D2A	n/a	-0.5684318	
ZRANB1	n/a	-0.5686118	
KIAA1826	n/a	-0.5687688	
PTGR2	n/a	-0.5693842	
SPAG7	n/a	-0.56938505	
C11orf34	n/a	-0.5694341	
PCDH15	n/a	-0.56945854	
ADCY6	n/a	-0.5695799	
HIBCH	n/a	-0.5697153	
ZNF160	n/a	-0.570242	
KLC1	n/a	-0.5703752	
CAPN2	n/a	-0.5708823	
LOC116437	n/a	-0.5710476	
FAM23A	n/a	-0.5712828	
CYP4V2	n/a	-0.5714584	
POLN	n/a	-0.5715639	
HMBOX1	n/a	-0.5717791	
RHBDD1	n/a	-0.57199776	
DDHD1	n/a	-0.5721159	
CUL9	n/a	-0.57220286	
KIAA0174	n/a	-0.57269603	
FBXW7	n/a	-0.5729361	
ZNF438	n/a	-0.5730206	
MYADM	n/a	-0.57303554	
C20orf30	n/a	-0.5731502	
STIM2	n/a	-0.5732641	
LRRC25	n/a	-0.57385534	
ALDH3A1	n/a	-0.57420313	
FCN3	n/a	-0.5742158	
KCTD21	n/a	-0.57434374	
GAS7	n/a	-0.57439595	
CRLF2	n/a	-0.5747489	
TNFAIP2	n/a	-0.57486606	
C1orf173	n/a	-0.5749191	
EML1	n/a	-0.5749602	
SUCLG1	n/a	-0.57533926	
C17orf77	n/a	-0.57558346	
CA5B	n/a	-0.57575	
FAM55D	n/a	-0.57581973	
C1orf203	n/a	-0.5762345	
AFP	n/a	-0.5763614	
PTPN5	n/a	-0.57641435	
BTBD19	n/a	-0.5765009	
PCDHB4	n/a	-0.5765904	
TGM1	n/a	-0.57666445	
APLNR	n/a	-0.5768202	
NUDT8	n/a	-0.5770487	
VPS13D	n/a	-0.57719016	
ATRX	n/a	-0.57725257	
FGF8	n/a	-0.57735056	
GCKR	n/a	-0.57747346	
TCEANC	n/a	-0.57750183	
C17orf39	n/a	-0.57759434	
SNX19	n/a	-0.57788265	
AGPS	n/a	-0.57800573	
GCK	n/a	-0.5780425	
EMP3	n/a	-0.57810646	
GLYCTK	n/a	-0.5783254	
BBOX1	n/a	-0.5783605	
ZC3H13	n/a	-0.5784008	
SSH2	n/a	-0.5793698	
GALNT11	n/a	-0.57961977	
TSSK3	n/a	-0.58006656	
HIST1H3A	n/a	-0.58009714	
CD4	n/a	-0.5805567	
THYN1	n/a	-0.58086	
PTCHD3	n/a	-0.58137006	
EHBP1	n/a	-0.5821403	
GM2A	n/a	-0.5825218	
KIAA1324L	n/a	-0.58269364	
AXIN2	n/a	-0.5831179	
HCG22	n/a	-0.5831697	
RAB3IL1	n/a	-0.5832945	
UBL3	n/a	-0.5833265	
TSPAN11	n/a	-0.58359176	
FAM43B	n/a	-0.583899	
SPTB	n/a	-0.58389944	
GNS	n/a	-0.5839998	
ELAC1	n/a	-0.5840504	
BCL2L13	n/a	-0.5842326	
CNTLN	n/a	-0.5843931	
CLDN2	n/a	-0.58440316	
C3orf45	n/a	-0.5845582	
GOLGA8A	n/a	-0.5846377	
MUSK	n/a	-0.5846856	
HCG11	n/a	-0.5847519	
SLC22A25	n/a	-0.58503497	
PISD	n/a	-0.5852407	
FUT10	n/a	-0.5852941	
CLU	n/a	-0.5853359	
TBKBP1	n/a	-0.5854759	
DRAM2	n/a	-0.5856428	
C6	n/a	-0.58573633	
BTN2A3	n/a	-0.5858848	
SNCG	n/a	-0.5859071	
TMEM44	n/a	-0.58608764	
HGF	n/a	-0.5863949	
NCRNA00116	n/a	-0.58643305	
CCDC107	n/a	-0.5864951	
PRNP	n/a	-0.5867007	
ZFP106	n/a	-0.5867847	
LOC729678	n/a	-0.5868766	
LGALS14	n/a	-0.5868863	
SNX13	n/a	-0.5869835	
ZHX1	n/a	-0.5877063	
TNFRSF10D	n/a	-0.5879684	
FAM190B	n/a	-0.5881421	
TRO	n/a	-0.5883642	
GRIN2C	n/a	-0.5885589	
